,x,y,coords,geometry,net,name,vn_kv,type,zone,in_service,min_vm_pu,max_vm_pu,consumer_bus,plz
54,11.465954580430706,48.26429716427522,,POINT (11.465954580430706 48.26429716427522),107,Consumer Nodebus 16983,0.4,n,MFH,True,0.95,1.05,True,85221
55,11.464927522411134,48.26467410230811,,POINT (11.464927522411134 48.26467410230811),107,Consumer Nodebus 16985,0.4,n,MFH,True,0.95,1.05,True,85221
56,11.461639600000339,48.26501653927677,,POINT (11.461639600000339 48.26501653927677),107,Consumer Nodebus 17654,0.4,n,MFH,True,0.95,1.05,True,85221
57,11.461484032151706,48.265062878601945,,POINT (11.461484032151706 48.265062878601945),107,Consumer Nodebus 17656,0.4,n,MFH,True,0.95,1.05,True,85221
58,11.461266484951215,48.26477862983553,,POINT (11.461266484951215 48.26477862983553),107,Consumer Nodebus 18238,0.4,n,MFH,True,0.95,1.05,True,85221
59,11.463156275673425,48.26480554403644,,POINT (11.463156275673425 48.26480554403644),107,Consumer Nodebus 18246,0.4,n,MFH,True,0.95,1.05,True,85221
0,11.470833900000004,48.27716869642368,,POINT (11.470833900000004 48.27716869642368),108,LVbus 1,0.4,n,,True,0.95,1.05,False,85221
1,11.470833900000004,48.27731869642368,,POINT (11.470833900000004 48.27731869642368),108,MVbus 1,20.0,n,,True,0.95,1.05,False,85221
2,11.470838900000004,48.27717369642368,,POINT (11.470838900000004 48.27717369642368),108,Connection Nodebus 19496,0.4,n,,True,0.95,1.05,False,85221
3,11.47119830111306,48.27672123597446,,POINT (11.47119830111306 48.27672123597446),108,Connection Nodebus 19499,0.4,n,,True,0.95,1.05,False,85221
4,11.471301883784887,48.27659404164593,,POINT (11.471301883784887 48.27659404164593),108,Connection Nodebus 16293,0.4,n,,True,0.95,1.05,False,85221
5,11.47111726417861,48.27652697596873,,POINT (11.47111726417861 48.27652697596873),108,Consumer Nodebus 16292,0.4,n,MFH,True,0.95,1.05,True,85221
6,11.471171133372215,48.27731022522435,,POINT (11.471171133372215 48.27731022522435),108,Consumer Nodebus 19495,0.4,n,AB,True,0.95,1.05,True,85221
7,11.470737967479632,48.277550253379495,,POINT (11.470737967479632 48.277550253379495),108,Consumer Nodebus 19497,0.4,n,AB,True,0.95,1.05,True,85221
8,11.471570233201897,48.27685634416331,,POINT (11.471570233201897 48.27685634416331),108,Consumer Nodebus 19498,0.4,n,AB,True,0.95,1.05,True,85221
0,11.4693766890064,48.276395421059476,,POINT (11.4693766890064 48.276395421059476),109,LVbus 1,0.4,n,,True,0.95,1.05,False,85221
1,11.4693766890064,48.276545421059474,,POINT (11.4693766890064 48.276545421059474),109,MVbus 1,20.0,n,,True,0.95,1.05,False,85221
2,11.4693866890064,48.27640542105948,,POINT (11.4693866890064 48.27640542105948),109,Connection Nodebus 16287,0.4,n,,True,0.95,1.05,False,85221
3,11.469412495137242,48.27631011886914,,POINT (11.469412495137242 48.27631011886914),109,Connection Nodebus 19546,0.4,n,,True,0.95,1.05,False,85221
4,11.469204257730194,48.27682307732395,,POINT (11.469204257730194 48.27682307732395),109,Connection Nodebus 16289,0.4,n,,True,0.95,1.05,False,85221
5,11.469654464042433,48.27685856498644,,POINT (11.469654464042433 48.27685856498644),109,Connection Nodebus 16283,0.4,n,,True,0.95,1.05,False,85221
6,11.46913406516685,48.27699021688112,,POINT (11.46913406516685 48.27699021688112),109,Connection Nodebus 16291,0.4,n,,True,0.95,1.05,False,85221
7,11.469780100000003,48.275646996423184,,POINT (11.469780100000003 48.275646996423184),109,Connection Nodebus 1281,0.4,n,,True,0.95,1.05,False,85221
8,11.468884374392221,48.27725585494136,,POINT (11.468884374392221 48.27725585494136),109,Connection Nodebus 14601,0.4,n,,True,0.95,1.05,False,85221
9,11.468725298599399,48.27731575950844,,POINT (11.468725298599399 48.27731575950844),109,Connection Nodebus 7585,0.4,n,,True,0.95,1.05,False,85221
10,11.46856453801952,48.27737629815384,,POINT (11.46856453801952 48.27737629815384),109,Connection Nodebus 14597,0.4,n,,True,0.95,1.05,False,85221
11,11.46825350981198,48.27749342297107,,POINT (11.46825350981198 48.27749342297107),109,Connection Nodebus 16281,0.4,n,,True,0.95,1.05,False,85221
12,11.468249384955726,48.27749497627093,,POINT (11.468249384955726 48.27749497627093),109,Connection Nodebus 9801,0.4,n,,True,0.95,1.05,False,85221
13,11.46793361788588,48.27761388414645,,POINT (11.46793361788588 48.27761388414645),109,Connection Nodebus 14599,0.4,n,,True,0.95,1.05,False,85221
14,11.468171871459464,48.275669373790635,,POINT (11.468171871459464 48.275669373790635),109,Connection Nodebus 7228,0.4,n,,True,0.95,1.05,False,85221
15,11.467776695270803,48.277672975688795,,POINT (11.467776695270803 48.277672975688795),109,Connection Nodebus 7497,0.4,n,,True,0.95,1.05,False,85221
16,11.468046947502668,48.27583229988958,,POINT (11.468046947502668 48.27583229988958),109,Connection Nodebus 9413,0.4,n,,True,0.95,1.05,False,85221
17,11.467984085205844,48.27591428312976,,POINT (11.467984085205844 48.27591428312976),109,Connection Nodebus 9753,0.4,n,,True,0.95,1.05,False,85221
18,11.467192673432784,48.277515302039106,,POINT (11.467192673432784 48.277515302039106),109,Connection Nodebus 14604,0.4,n,,True,0.95,1.05,False,85221
19,11.470002099999993,48.27549489642319,,POINT (11.470002099999993 48.27549489642319),109,Connection Nodebus 2686,0.4,n,,True,0.95,1.05,False,85221
20,11.47009959988845,48.27545799291665,,POINT (11.47009959988845 48.27545799291665),109,Consumer Nodebus 7110,0.4,n,SFH,True,0.95,1.05,True,85221
21,11.467966853339183,48.27559267476526,,POINT (11.467966853339183 48.27559267476526),109,Consumer Nodebus 7227,0.4,n,SFH,True,0.95,1.05,True,85221
22,11.467719838677409,48.27760647555711,,POINT (11.467719838677409 48.27760647555711),109,Consumer Nodebus 7496,0.4,n,SFH,True,0.95,1.05,True,85221
23,11.46866425001721,48.27724428929119,,POINT (11.46866425001721 48.27724428929119),109,Consumer Nodebus 7584,0.4,n,SFH,True,0.95,1.05,True,85221
24,11.470419714463183,48.27556920440213,,POINT (11.470419714463183 48.27556920440213),109,Consumer Nodebus 7638,0.4,n,SFH,True,0.95,1.05,True,85221
25,11.467847899999049,48.2757576428559,,POINT (11.467847899999049 48.2757576428559),109,Consumer Nodebus 9412,0.4,n,SFH,True,0.95,1.05,True,85221
26,11.467607059406024,48.275778723315014,,POINT (11.467607059406024 48.275778723315014),109,Consumer Nodebus 9752,0.4,n,SFH,True,0.95,1.05,True,85221
27,11.468197050005754,48.2774338392808,,POINT (11.468197050005754 48.2774338392808),109,Consumer Nodebus 9800,0.4,n,SFH,True,0.95,1.05,True,85221
28,11.468401175614135,48.27718348870952,,POINT (11.468401175614135 48.27718348870952),109,Consumer Nodebus 14596,0.4,n,MFH,True,0.95,1.05,True,85221
29,11.467767741571635,48.2774180905073,,POINT (11.467767741571635 48.2774180905073),109,Consumer Nodebus 14598,0.4,n,MFH,True,0.95,1.05,True,85221
30,11.468717898112637,48.27705935402423,,POINT (11.468717898112637 48.27705935402423),109,Consumer Nodebus 14600,0.4,n,MFH,True,0.95,1.05,True,85221
31,11.467452528818168,48.27753509667747,,POINT (11.467452528818168 48.27753509667747),109,Consumer Nodebus 14603,0.4,n,MFH,True,0.95,1.05,True,85221
32,11.468086997798432,48.27729687684621,,POINT (11.468086997798432 48.27729687684621),109,Consumer Nodebus 16280,0.4,n,MFH,True,0.95,1.05,True,85221
33,11.469864692566894,48.276622730102865,,POINT (11.469864692566894 48.276622730102865),109,Consumer Nodebus 16282,0.4,n,MFH,True,0.95,1.05,True,85221
34,11.469189950177002,48.27636049277687,,POINT (11.469189950177002 48.27636049277687),109,Consumer Nodebus 16286,0.4,n,MFH,True,0.95,1.05,True,85221
35,11.469006281903894,48.27678196152509,,POINT (11.469006281903894 48.27678196152509),109,Consumer Nodebus 16288,0.4,n,MFH,True,0.95,1.05,True,85221
36,11.469448200664319,48.277044942863725,,POINT (11.469448200664319 48.277044942863725),109,Consumer Nodebus 16290,0.4,n,MFH,True,0.95,1.05,True,85221
37,11.469843765924962,48.2756431667138,,POINT (11.469843765924962 48.2756431667138),109,Consumer Nodebus 19494,0.4,n,AB,True,0.95,1.05,True,85221
38,11.46890372435994,48.2762148786851,,POINT (11.46890372435994 48.2762148786851),109,Consumer Nodebus 19545,0.4,n,Commercial,True,0.95,1.05,True,85221
0,11.471190663594186,48.27180821052219,,POINT (11.471190663594186 48.27180821052219),110,LVbus 1,0.4,n,,True,0.95,1.05,False,85221
1,11.471190663594186,48.271958210522186,,POINT (11.471190663594186 48.271958210522186),110,MVbus 1,20.0,n,,True,0.95,1.05,False,85221
